,shap_mean_abs_maturity_1,shap_mean_abs_maturity_2,shap_mean_abs_maturity_3,shap_mean_abs_maturity_4,shap_mean_abs_maturity_5,shap_mean_abs_maturity_6,Total Feature Importance,Total Feature Importance %,Cumulative Feature Importance %
VIX,0.003088533750047,0.000896487094595135,0.0007907532218909291,0.008541445766503229,0.0070806035646217265,0.0005722552060347788,0.0209700786036928,0.336184689142131,97.9779691581311
CU_release,0.002148754897404005,0.0041983394437423325,0.0016928356013754349,0.0039293383625737125,0.004606665937122732,0.0033199620276841263,0.019895896269902343,0.31896378783832185,98.29693294596943
INF_release,0.0008646388241039303,0.005950812714510992,0.002993808897328788,0.001839784218158838,0.0018245087765821706,0.005790061462685389,0.019263614893370105,0.30882728229454115,98.60576022826397
VIX  Index,0.00013438041316156106,0.007928024914826722,0.0026975850862814704,0.003390621852450687,0.002708590905289312,0.0006476658359396042,0.017506869007949358,0.2806637698655563,98.88642399812953
INJCJC  Index,0.004637148472243149,0.00590679105313908,0.0005038332533084453,0.0023500976650102667,0.001083449135551555,0.0017779612922649835,0.01625928087151748,0.26066288967095835,99.14708688780048
UN_release,0.002872747171923958,0.004257966887226768,0.0017270711817419372,0.0014472737430820716,0.0008429596495438779,0.0006130408628319892,0.011761059496350602,0.18854903720134178,99.33563592500182
PMI_release,0.004776731150901496,0.0015965042703816395,0.002161630555771096,0.0012969672967669335,0.0006928838814697264,0.0007975797635968393,0.011322296918887732,0.18151495480712604,99.51715087980895
EUUCEMU  Index,0.002915691448172711,0.0004615814513875122,0.003449367674612959,0.0011772371177044471,0.0005326931295610521,0.0017929413052694785,0.010329512126708159,0.16559898934740905,99.68274986915637
NFP,0.0009779680224434404,0.0013245217745698232,0.002723966351630579,0.001204589170681791,0.0018530952190886137,0.001451326965511402,0.00953546750392565,0.1528691541512687,99.83561902330764
NFP TCH  Index,0.00014275684226185245,0.0009117117651567582,0.0007030715040312823,0.002202225831166111,0.0016311168234464726,0.002110606093451219,0.007701488859513696,0.12346747416155399,99.9590864974692
NFP_release,0.000364824507462285,0.0007682328390463104,0.00012969684301199604,0.0007434061767713495,7.430498501375456e-05,0.0004715823526314895,0.002552047703937185,0.04091350253083583,100.00000000000004
