,shap_mean_abs_maturity_1,shap_mean_abs_maturity_2,shap_mean_abs_maturity_3,shap_mean_abs_maturity_4,shap_mean_abs_maturity_5,shap_mean_abs_maturity_6,Total Feature Importance,Total Feature Importance %,Cumulative Feature Importance %
SX5E  Index,0.008414157848036253,0.02826705701776811,0.02310658525206672,0.01196449014876488,0.024428193956821213,0.02973237840988452,237.79109908779512,0.5852224964385093,65.93110159785634
NAPMPMI  Index,0.010682200240030746,0.011485517522675116,0.005117173946985411,0.006858457874987926,0.002008535393521401,0.0021305311388772506,237.3999130665748,0.5842597570391431,66.51536135489549
US_10y_MA200,0.06272120668321972,0.033471635941761425,0.009800135314216132,0.0007110445504634872,0.01992205720367397,0.012141172656064804,236.98343716862541,0.5832347772748063,67.0985961321703
UN,0.015341407547200333,0.0038785528695067127,0.00010382867275209304,0.010877207346981986,0.0012674627084213433,0.006789730684915791,236.91157830706547,0.5830579269952346,67.68165405916554
ECMSM3YY  Index,0.00789021995134646,0.008875433448913657,0.0016099629799595464,0.006504005936314717,0.0077301362925900965,0.0053613377048527125,236.35776468496655,0.5816949483483058,68.26334900751384
NFP,0.02114735350053033,0.031397408683425686,0.0164052039682856,0.04378620644529078,0.021026237768510793,0.020984540080737638,236.13801138560922,0.5811541182880393,68.84450312580188
EUSA5   Index,0.0067053047766827125,0.0008557666165264182,0.012425800299062439,0.012715853991941594,0.002452516721543597,0.002769469302818902,235.7952581159471,0.5803105756789861,69.42481370148087
.USD0210Y U Index,0.0011119960438405678,0.013389165534259118,0.00649310809661669,0.009436733740764307,0.007040336283018963,0.00036524223910302953,235.2834130354779,0.5790508848960635,70.00386458637693
INDU  Index,0.01687729154111477,0.01844003067071932,0.027636207213848536,0.06154421948569814,0.02576483363625987,0.005221662204438173,234.79795115906373,0.5778561252421879,70.58172071161913
OLE3BRAZ  Index,0.006868002212626618,0.005491110091163694,0.001314076281699063,0.00800196723105072,0.013894452346773124,0.0018535400160726925,234.758439141743,0.5777588830766718,71.1594795946958
GJGB10  Index,0.009780104228154498,0.015065665124441645,0.003292795142601656,0.0025517003391622357,0.0036843075968868563,0.0023700846762241784,234.1513909210631,0.5762648899182748,71.73574448461407
EUR012M  Index,0.003560637091061001,0.0077432041583325,0.006749047327831698,0.010342207801064766,0.0019611833415106522,0.00622978069353963,233.61084534597552,0.5749345649729549,72.31067904958702
RX1  Index,0.032745376229286194,0.025226915255188942,0.006878918502479792,0.026380734518170357,0.060731712728738785,0.007008150219917297,233.51692401146596,0.5747034172215826,72.88538246680861
US_6m_MA50,0.007425000437115785,0.0024001277849954356,0.004701876919043588,0.004230071199603017,0.013029393072664198,0.004369482962884743,232.98356686339014,0.5733907835574645,73.45877325036608
VIX  Index,0.009533105550998249,0.008927660477886186,0.004350701906841933,0.002866317262619876,0.004773004618375147,0.005604287650777663,232.4274704883826,0.5720221868770557,74.03079543724313
EBBSTOTA  Index,0.02428952821535891,0.0004124718278299739,0.02559750161567348,0.02278484679915904,0.04981468160488516,0.04315085764901167,232.22423214634588,0.5715220014186638,74.60231743866179
EURUSD   Index,0.006095689548784662,0.008742791879881412,0.00230501601229091,0.0004071670011652694,0.0053984967481006995,0.012531897274328517,231.77395174912834,0.5704138261372178,75.172731264799
CRY  Index,0.004763511632824643,0.010016783838450411,0.008884223044164485,0.005325459060180543,0.0011963195853832344,0.005234184920374565,231.20128068677727,0.5690044378546755,75.74173570265367
CPI XYOY  Index,0.0325955082486294,0.01041951233584915,0.025695896319319286,0.03606264322777947,0.029180356473874663,0.03491569246409721,230.69330591805812,0.5677542722117309,76.3094899748654
.EUR1030Y U Index,0.005987949320876337,0.012940810455146655,0.006583067558932576,0.0032938322589356342,0.0007730776604484483,0.005484891533924812,230.6165357806267,0.5675653348980472,76.87705530976345
US_3y_MA10,0.0020127530410244954,0.012381100594068656,0.0045221449627385,0.0013719140844764771,0.006397073871998081,0.008211270686637424,229.93847412266888,0.5658965721153714,77.44295188187883
US_6m_MA15,0.0025998187082121164,0.007411252692954607,0.004549090086463495,0.008565320905265704,0.006693763198278205,0.00480838468738842,229.3396493806872,0.5644228175813454,78.00737469946017
