,shap_mean_abs_maturity_1,shap_mean_abs_maturity_2,shap_mean_abs_maturity_3,shap_mean_abs_maturity_4,shap_mean_abs_maturity_5,shap_mean_abs_maturity_6,Total Feature Importance,Total Feature Importance %,Cumulative Feature Importance %
USGG10YR  Index,0.0010876689274854853,0.011828739990579863,0.004787194063005244,0.00531228880857547,0.018358017415955257,0.014501984003794956,0.055875893209396274,0.47269854365626074,71.748493363082
BEAR,0.009922659430734736,0.0190112545704588,0.0018973760117422629,0.012230025725242497,0.005006451718406276,0.006136209956824977,0.05420397741340955,0.45855448051051195,72.20704784359252
GUKG5  Index,0.008528463498468824,0.0033953768572611595,0.006135655945657972,0.01597164751055631,0.014396423594697217,0.005615434166192868,0.05404300157283436,0.45719265806735965,72.66424050165988
UNC,0.008147021144567229,0.01482822182419031,0.008378139970299682,0.002304517713724807,0.012612131605075063,0.006643266932621314,0.05291329919047841,0.4476356086810803,73.11187611034096
INFE1,0.005776259768262509,0.016543187803455237,0.014270376419892794,0.002251411299418483,0.012564519245185741,0.0014084374126722631,0.05281419194888703,0.44679718183767453,73.55867329217864
FDTR  Index,0.00317603076538501,0.013888502525749354,0.011149819994533768,0.006390706473053022,0.005343336157989277,0.011838139169977535,0.05178653508668797,0.43810341652605056,73.99677670870469
NFP_release,0.010087361312947055,0.004566778775010888,0.01668606078950231,0.009646954719450193,0.005598738169000706,0.005141335792791726,0.05172722955870288,0.43760170397884773,74.43437841268353
.EURGBP10 U Index,0.012601490235494521,0.011332850650508371,0.007862522040656142,0.009065024023498788,0.00010491568407016355,0.010694105833625784,0.051660908467853775,0.4370406412153303,74.87141905389886
.USDJPY02 U Index,0.0083254971697222,0.010556497848152996,0.019435149696356527,0.00039321825551455117,0.010248904563612226,0.0026360881910252334,0.05159535572438373,0.4364860785123264,75.3079051324112
USGG5YR  Index,0.0052660043833757855,0.01411585034103612,0.004745558579805055,0.004229485906918991,0.009553788864182266,0.013609304229253579,0.0515199923045718,0.4358485195089016,75.74375365192009
US_5y_MA10,0.005158877131262994,0.01953033781332256,0.01520049103396425,0.00013492261567223278,0.01048311824568673,0.0005602027956745164,0.051067949635583275,0.4320243316699601,76.17577798359005
ED2  Index,0.010887577481604196,0.013163439313743114,0.00998332445547785,0.007657495377837835,0.004247075602924929,0.004181534769221341,0.05012044700080927,0.4240086546070505,76.5997866381971
US_6m_MA200,0.010253736744046973,0.018612537054682764,0.002776907410640999,0.0017533047423500187,0.0025235184908941615,0.01411835535867891,0.05003835980129383,0.42331421381272877,77.02310085200983
LEI CHNG  Index,0.003250467639176607,0.005817431386024497,0.001713338911511301,0.008426856893200056,0.006178929209123946,0.024309928578023627,0.04969695261706003,0.42042597937902915,77.44352683138887
.EURGBP02 U Index,0.00927782983328504,0.011640282400945716,0.006235933808607213,0.013592295634107663,0.0009910688520185628,0.007892848598228287,0.04963025912719248,0.41986176619654636,77.86338859758541
US_3y_MA50,0.003905722127843843,0.015628480992188117,0.014946794460638468,0.0039466110842830675,0.0076118544601864015,0.0035863310067814594,0.049625794131921364,0.41982399325653835,78.28321259084196
US_3y_MA5,0.0050496657379927755,0.004348447452858245,0.014375048591912,0.004412895718845356,0.006876068883073544,0.013658004891573797,0.04872013127625572,0.4121622721040481,78.69537486294601
US_3y_MA20,0.007432727398284393,0.024639827122832678,0.0032416503001450343,0.008023968307035065,0.004881285817965973,3.313601042608596e-05,0.048252594956689224,0.4082070111735915,79.1035818741196
GBF1,0.005260912643551478,0.008534557696992282,0.009654221573061722,0.013098460643162772,0.010509517273761804,0.0010662414146114594,0.04812391124514152,0.40711837348841073,79.51070024760801
OLE3CHIN  Index,0.009435497851235415,0.015021227837644502,0.0018492766708814428,0.017081019357908043,0.0007278903820670863,0.0038062111621636583,0.04792112326190016,0.40540282893344587,79.91610307654146
OIL,0.020326047898731332,0.016360364520733486,0.006153177074922893,0.0014781505347508629,0.0019015954655246172,0.0012106272534303923,0.047429962748093586,0.40124771218734284,80.3173507887288
SX7E  Index,0.006035714957786245,0.010443497184766474,0.016098263530766918,0.010180473135059704,0.003635771773858014,0.0009536248393226891,0.04734734542156004,0.40054878662767746,80.71789957535648
US_1y_MA5,0.012988072754484872,0.0025558660168086716,0.004511401070033451,0.0006114225373716697,0.0151124821599786,0.01119993150570489,0.04697917604438215,0.3974341495558613,81.11533372491235
MOV1,0.01685583275717856,0.0023735187866935946,0.004006547490045923,0.010156296820836564,0.004103689373235056,0.009274302642323365,0.04677018787031306,0.39566615266400623,81.51099987757635
IP CHNG  Index,0.0008655570266246412,0.015024310685658196,0.010208968911365714,0.005181381739060473,0.008199306013024172,0.007170923928505364,0.04665044830423856,0.39465318060664095,81.90565305818299
GBF5,0.004669147510331285,0.005495758564291478,0.01330568063361497,5.015821512955682e-05,0.0038834619624009592,0.018514023349055022,0.045918230234823276,0.38845876660856277,82.29411182479156
USGG3M  Index,0.003803162186346787,0.01852018010578942,0.008408397939676831,0.008718364944026032,0.006348301335104838,9.942351691350744e-05,0.04589783002785742,0.38828618506097284,82.68239800985253
GBF10,0.0019166782435577744,0.014785153020085486,0.0015247666091390123,0.0008958980212894255,0.012140027516108,0.014457671921828319,0.045720195332008016,0.3867834321346587,83.0691814419872
MOVE  Index,0.015605988150394498,0.003186733379830641,0.008731148783320536,0.011437983618697,0.0030017380108968987,0.0034137530521132393,0.04537734499525281,0.38388298892798095,83.45306443091518
US_10y_MA20,0.020729136708000456,0.002976648031322617,0.00820128539935789,0.007276512324869787,0.0005573794531679886,0.005428749611151114,0.04516971152786985,0.3821264525755613,83.83519088349074
GBF3,0.015806813532244657,0.007281172603054756,0.01208910734433671,0.004200710761192442,0.0032908847061157405,0.0023426298769061685,0.04501131882385048,0.3807864829354314,84.21597736642617
OLE3EURA  Index,0.0029456507081972354,0.007417023805789338,0.0021217267728794445,0.006026245725331078,0.01218066095605068,0.014070731410111734,0.04476203937835951,0.3786776301891238,84.5946549966153
US_10y_MA15,0.010615349194696602,0.0014466979867410737,0.00020240075635454926,0.013148165668406289,0.0012273102283031994,0.016152333895292307,0.04279225772979402,0.3620136833040446,84.95666867991935
NG1  Index,0.021432845289611098,0.00024912465643029053,0.005608209624183197,0.0031006691457223998,0.0004761580350554872,0.011922624000480633,0.04278963075148311,0.3619914596088076,85.31866013952815
US_1y_MA20,0.009172062889728222,0.016098816381691174,0.0031190330680034304,0.004901650038987288,0.007431669726675973,0.0018088353088274503,0.042532067413913535,0.35981252684236176,85.67847266637051
INJCJC  Index,0.005478268228529315,0.0125561227571758,0.0036880345322527334,0.010947329380056197,0.005107632785031513,0.0045262010722721445,0.04230358875531771,0.35787964446730874,86.03635231083781
GPR,0.010750374069411312,0.006025967190037793,0.012120270333601637,0.00444936719789087,0.006053967479040788,0.0026697242579089312,0.04206967052789133,0.3559007444607401,86.39225305529855
HG1  Index,0.0007556880483941737,0.012869692868635438,0.0020377308780726317,0.003621730952997544,0.01956619516432227,0.0029230254728800833,0.041774063385302145,0.35339996894252795,86.74565302424108
US_1y_MA10,0.005024361174528417,0.005824053019950988,0.0016366034545498703,0.010060119634332485,0.009366273314145511,0.009242044915343943,0.04115345551285122,0.34814975421415145,87.09380277845523
GUKG2  Index,0.022852938471026058,0.00607286052048902,0.0004892263099610074,0.0030530597603319262,0.005994449567661208,0.002469214132614513,0.04093174876208373,0.34627416078401496,87.44007693923925
CU,0.010745390407396685,0.0037252086770124065,0.009908992802854151,0.00017486013390960093,0.0038949141176027515,0.011951915939407233,0.040401282078182825,0.34178652193771625,87.78186346117697
US_6m_MA20,0.007193087992169143,0.0075308196098513944,0.0060644753984602775,0.007375817816825272,0.009960465405452486,0.0019404632285159543,0.04006512945127452,0.3389427399763201,88.12080620115329
PMI,0.013020237282921208,0.011446070331189972,0.0020558951770510143,0.007030249195640988,0.003999079036032317,0.0014853202473703397,0.039036851270205834,0.33024371843507805,88.45104991958837
US_5y_MA15,0.001992647665642205,0.006265425932956898,0.006722332915341139,0.01394744614002657,0.009697920475760635,0.0003979863119142311,0.03902375944164169,0.33013296426291866,88.78118288385129
EUDR1T  Index,0.005053316980594868,0.0152546023075716,0.01001522639950761,0.0024958434391231655,0.005077493133433622,0.0007623842323112804,0.03865886649254214,0.3270460450975569,89.10822892894885
FFR,0.013219987384861515,0.005235575758422083,0.009167021194547013,0.0019711277425684373,0.005602715494582788,0.0034618797492005355,0.03865830732418237,0.3270413146484466,89.43527024359729
NAPMPMI  Index,0.010682200240030746,0.011485517522675116,0.005117173946985411,0.006858457874987926,0.002008535393521401,0.0021305311388772506,0.03828241611707785,0.3238613524864883,89.75913159608378
UN,0.015341407547200333,0.0038785528695067127,0.00010382867275209304,0.010877207346981986,0.0012674627084213433,0.006789730684915791,0.038258189829778265,0.3236564030876161,90.08278799917139
ECMSM3YY  Index,0.00789021995134646,0.008875433448913657,0.0016099629799595464,0.006504005936314717,0.0077301362925900965,0.0053613377048527125,0.03797109631397719,0.32122765109784923,90.40401565026923
EUSA5   Index,0.0067053047766827125,0.0008557666165264182,0.012425800299062439,0.012715853991941594,0.002452516721543597,0.002769469302818902,0.037924711708575656,0.32083524689342413,90.72485089716265
.USD0210Y U Index,0.0011119960438405678,0.013389165534259118,0.00649310809661669,0.009436733740764307,0.007040336283018963,0.00036524223910302953,0.03783658193760268,0.3200896871896075,91.04494058435226
OLE3BRAZ  Index,0.006868002212626618,0.005491110091163694,0.001314076281699063,0.00800196723105072,0.013894452346773124,0.0018535400160726925,0.03742314817938591,0.31659212278065885,91.36153270713292
GJGB10  Index,0.009780104228154498,0.015065665124441645,0.003292795142601656,0.0025517003391622357,0.0036843075968868563,0.0023700846762241784,0.03674465710747107,0.31085222811130636,91.67238493524422
EUR012M  Index,0.003560637091061001,0.0077432041583325,0.006749047327831698,0.010342207801064766,0.0019611833415106522,0.00622978069353963,0.03658606041334025,0.3095105327568645,91.98189546800108
US_6m_MA50,0.007425000437115785,0.0024001277849954356,0.004701876919043588,0.004230071199603017,0.013029393072664198,0.004369482962884743,0.03615595237630677,0.3058719073847624,92.28776737538584
VIX  Index,0.009533105550998249,0.008927660477886186,0.004350701906841933,0.002866317262619876,0.004773004618375147,0.005604287650777663,0.03605507746749905,0.30501852644092364,92.59278590182676
EURUSD   Index,0.006095689548784662,0.008742791879881412,0.00230501601229091,0.0004071670011652694,0.0053984967481006995,0.012531897274328517,0.03548105846455147,0.30016244394918623,92.89294834577595
